algorithm,topology,n_agents,trial,lqs,leader_fitness,rounds_to_converge,messages_sent,election_time_ms
Fitness,scale_free,20,7,1.0,0.8562150725642669,7,360,13.333992999999822
Bully,scale_free,20,7,0.6500724192364573,0.5566018036085718,20,210,5.137681999999089
Random,scale_free,20,7,0.7564593420988192,0.647691890487058,1,20,4.149674000000658
HighBattery,scale_free,20,7,0.7870837563681323,0.6739129755728962,2,20,4.41422099999933
MostConnected,scale_free,20,7,0.8433678788418147,0.7221042895809162,2,72,5.695740000000171
Raft,scale_free,20,7,1.0,0.8562150725642669,6,45,4.792186000001308
Fitness,scale_free,20,8,1.0,0.892385238514869,7,360,18.102863999999386
Bully,scale_free,20,8,0.5311042102287683,0.47394955732125055,20,210,5.085002999999588
Random,scale_free,20,8,0.6565851945334723,0.5859269354290844,1,20,5.8972640000014565
HighBattery,scale_free,20,8,0.7543866237804789,0.6732034871947694,2,20,5.087858999999639
MostConnected,scale_free,20,8,0.9437053244485364,0.8421487010457589,2,72,7.9678029999996625
Raft,scale_free,20,8,1.0,0.892385238514869,6,46,6.675599999999449
Fitness,scale_free,20,9,1.0,0.8583097423273076,6,288,10.98706900000046
Bully,scale_free,20,9,0.672543277254469,0.5772504470042463,20,210,3.3240150000004576
Random,scale_free,20,9,0.7147067538507507,0.6134397697372242,1,20,4.020449999998732
HighBattery,scale_free,20,9,0.672543277254469,0.5772504470042463,2,20,3.1196100000006055
MostConnected,scale_free,20,9,1.0,0.8583097423273076,2,72,3.7299690000001107
Raft,scale_free,20,9,0.7147067538507507,0.6134397697372242,6,42,4.59408999999944
Fitness,scale_free,20,10,1.0,0.8388978512548222,6,288,13.589336000000785
Bully,scale_free,20,10,0.7352810204344224,0.61682566811089,20,210,2.5470890000001134
Random,scale_free,20,10,0.7514159896105274,0.6303612590827872,1,20,2.6516519999990606
HighBattery,scale_free,20,10,0.782773083686955,0.6566666579250976,2,20,2.530462999999372
MostConnected,scale_free,20,10,1.0,0.8388978512548222,2,72,3.1921170000011045
Raft,scale_free,20,10,0.7885730370555286,0.6615322263433723,6,41,3.081758000000434
Fitness,scale_free,20,11,1.0,0.8714402445439672,6,288,8.553915000000245
Bully,scale_free,20,11,0.6899657745743505,0.6012639433220397,20,210,3.1015849999995737
Random,scale_free,20,11,0.6899657745743505,0.6012639433220397,1,20,3.2023400000014135
HighBattery,scale_free,20,11,0.7431174349154287,0.6475824392075868,2,20,3.1235890000012034
MostConnected,scale_free,20,11,0.9026778067402862,0.786629768650167,2,72,4.114498999999938
Raft,scale_free,20,11,1.0,0.8714402445439672,6,49,6.581396999999711
Fitness,scale_free,20,12,1.0,0.8586857838448522,7,360,14.506388999999231
Bully,scale_free,20,12,0.6909603220728786,0.5933178057648413,20,210,4.864067999999833
Random,scale_free,20,12,0.9811492450980213,0.8424989085957794,1,20,5.932780999998499
HighBattery,scale_free,20,12,1.0,0.8586857838448522,2,20,3.582125000001213
MostConnected,scale_free,20,12,1.0,0.8586857838448522,2,72,3.5734519999994774
Raft,scale_free,20,12,0.9811492450980213,0.8424989085957794,6,48,3.780331999999831
Fitness,scale_free,20,13,1.0,0.8872506550871051,6,288,12.714643000000692
Bully,scale_free,20,13,0.5879443135337152,0.5216539773375272,20,210,5.463601000000651
Random,scale_free,20,13,0.6699209129398018,0.5943877688623906,1,20,3.710221000000402
HighBattery,scale_free,20,13,0.6749274146770918,0.598829790808496,2,20,3.62283699999999
MostConnected,scale_free,20,13,1.0,0.8872506550871051,2,72,4.604906999999159
Raft,scale_free,20,13,0.6593608694094557,0.5850183633223427,6,43,5.060699999999585
Fitness,scale_free,20,14,1.0,0.7935884577397159,6,288,9.843617999999665
Bully,scale_free,20,14,0.7635285574863229,0.605927450375801,20,210,3.473635000000641
Random,scale_free,20,14,0.7215832841408525,0.5726401655920983,1,20,4.734065000000953
HighBattery,scale_free,20,14,0.7580621541196428,0.6015893757586541,2,20,6.958872000000227
MostConnected,scale_free,20,14,1.0,0.7935884577397159,2,72,5.90684500000016
Raft,scale_free,20,14,1.0,0.7935884577397159,6,51,4.781324999999725
Fitness,scale_free,20,15,1.0,0.794489496936826,7,360,13.594747999999157
Bully,scale_free,20,15,0.737294888727507,0.5857730452392101,20,210,3.4897750000002503
Random,scale_free,20,15,0.725488702533798,0.5763931543094278,1,20,4.856063000000077
HighBattery,scale_free,20,15,0.7954047564235305,0.6319407247920894,2,20,4.7192359999996825
MostConnected,scale_free,20,15,0.9951268423592422,0.7906178243743265,2,72,3.958420000000018
Raft,scale_free,20,15,0.8955399302325114,0.7114970686572683,6,44,4.798470000000776
Fitness,scale_free,20,16,1.0,0.8825126299826972,7,360,13.001422999998624
Bully,scale_free,20,16,0.5982742195773029,0.5279845549700112,20,210,4.08516800000136
Random,scale_free,20,16,0.6752662649796576,0.5959310074457905,1,20,4.00697000000072
HighBattery,scale_free,20,16,0.5982742195773029,0.5279845549700112,2,20,4.098278999999039
MostConnected,scale_free,20,16,1.0,0.8825126299826972,2,72,4.962738999999772
Raft,scale_free,20,16,0.7206647916394671,0.6359957806056785,6,43,5.969035000001455
Fitness,scale_free,20,17,1.0,0.8061491063098183,7,360,20.114768000000893
Bully,scale_free,20,17,0.7573887052680806,0.6105682278810135,20,210,5.875411999999969
Random,scale_free,20,17,0.6752833944231967,0.5443791049201205,1,20,4.9198579999991665
HighBattery,scale_free,20,17,1.0,0.8061491063098183,2,20,5.833265999999782
MostConnected,scale_free,20,17,0.9945457811889798,0.8017521926896962,2,72,7.478323999999148
Raft,scale_free,20,17,0.9466590198417334,0.7631483228255419,6,43,7.742064000000326
Fitness,scale_free,20,18,1.0,0.7712626268520112,6,288,15.356333000001499
Bully,scale_free,20,18,0.8484303251964591,0.6543626013119271,20,210,4.461302000001055
Random,scale_free,20,18,0.8491903363384589,0.6549487695017426,1,20,4.569768000001417
HighBattery,scale_free,20,18,0.9748422285615401,0.7518593779666422,2,20,4.738817999999867
MostConnected,scale_free,20,18,1.0,0.7712626268520112,2,72,5.379047999999997
Raft,scale_free,20,18,0.8995883926324977,0.6938189067873186,6,44,5.907230000000041
Fitness,scale_free,20,19,1.0,0.8726721456298231,6,288,13.074772000001289
Bully,scale_free,20,19,0.5106822832930529,0.4456582038964856,20,210,3.0459910000004697
Random,scale_free,20,19,0.6869290507733032,0.5994638486337962,1,20,3.0146430000002056
HighBattery,scale_free,20,19,0.7808299615197996,0.6814085578915356,2,20,3.9229129999984735
MostConnected,scale_free,20,19,1.0,0.8726721456298231,2,72,4.153579000000462
Raft,scale_free,20,19,0.6773594603658244,0.5911127336401031,6,40,6.355644000000993
Fitness,scale_free,20,20,1.0,0.787631001113843,7,360,15.134199000000237
Bully,scale_free,20,20,0.7080499374615512,0.5576820810814355,20,210,6.509581999999625
Random,scale_free,20,20,0.753401786639272,0.5934026034516477,1,20,4.2509830000003745
HighBattery,scale_free,20,20,0.7458775815512707,0.5874763062655994,2,20,6.279657000000327
MostConnected,scale_free,20,20,0.8234434228378009,0.6485695674903467,2,72,5.259931999999523
Raft,scale_free,20,20,0.8149784244027138,0.641902272298492,6,42,5.901817999999892
Fitness,scale_free,20,21,1.0,0.9026459361183683,6,288,11.89257699999935
Bully,scale_free,20,21,0.6449717450315089,0.582181124563864,20,210,6.4971220000007435
Random,scale_free,20,21,0.6013917517587051,0.5428438207401017,1,20,5.0214190000001935
HighBattery,scale_free,20,21,0.7358901879827726,0.6642482876120318,2,20,4.828301999999951
MostConnected,scale_free,20,21,1.0,0.9026459361183683,2,72,6.654929999999837
Raft,scale_free,20,21,1.0,0.9026459361183683,6,50,5.573867999999038
Fitness,scale_free,20,22,1.0,0.848866721581107,7,360,11.610956000000172
Bully,scale_free,20,22,0.8747244761012566,0.742524498314825,20,210,4.266206000000494
Random,scale_free,20,22,0.8747244761012566,0.742524498314825,1,20,5.7248720000000475
HighBattery,scale_free,20,22,0.8747244761012566,0.742524498314825,2,20,5.341716000000218
MostConnected,scale_free,20,22,1.0,0.848866721581107,2,72,6.0878789999989635
Raft,scale_free,20,22,1.0,0.848866721581107,6,49,6.937014000000019
Fitness,scale_free,20,23,1.0,0.8580687665421194,7,360,15.048779999998985
Bully,scale_free,20,23,0.6397594857865025,0.5489576328524448,20,210,3.988658000000811
Random,scale_free,20,23,0.7379918138082838,0.6332477253926555,1,20,3.959504999999197
HighBattery,scale_free,20,23,0.8128139585732931,0.6974502708612029,2,20,5.457908000000344
MostConnected,scale_free,20,23,1.0,0.8580687665421194,2,72,7.87923800000101
Raft,scale_free,20,23,0.9461550939452456,0.0,6,45,4.727726000000487
Fitness,scale_free,20,24,1.0,0.8588842228979812,7,360,10.839006000001206
Bully,scale_free,20,24,0.7919505563632377,0.6801938381756633,20,210,4.986404999998584
Random,scale_free,20,24,0.6198732908961186,0.5323993897465271,1,20,5.823666000001282
HighBattery,scale_free,20,24,0.7750432085889934,0.6656723839213156,2,20,4.332675000000563
MostConnected,scale_free,20,24,1.0,0.8588842228979812,2,72,6.066300000000524
Raft,scale_free,20,24,0.9483543907446741,0.8145266239266278,6,48,9.822898000001246
Fitness,scale_free,20,25,1.0,0.8885680441096446,6,288,9.96256200000012
Bully,scale_free,20,25,0.749934198433348,0.6663675639128541,20,210,3.5491869999990655
Random,scale_free,20,25,0.6368078167627941,0.5658470762146489,1,20,3.6536609999995306
HighBattery,scale_free,20,25,1.0,0.8885680441096446,2,20,3.145611999999076
MostConnected,scale_free,20,25,1.0,0.8885680441096446,2,72,3.5061800000004695
Raft,scale_free,20,25,0.8039298250460121,0.7143463522425437,6,44,3.4673170000001363
Fitness,scale_free,20,26,1.0,0.8644186727771657,6,288,14.237253000001004
Bully,scale_free,20,26,0.7350053286774351,0.6353523306994928,20,210,4.60850000000157
Random,scale_free,20,26,0.8141113119881725,0.7037330198016931,1,20,4.978725999999156
HighBattery,scale_free,20,26,0.7638874881514823,0.6603186086589872,2,20,4.641762999998633
MostConnected,scale_free,20,26,1.0,0.8644186727771657,2,72,5.401553999998754
Raft,scale_free,20,26,0.8570233234539181,0.7408269637991114,6,47,3.940112999998746
Fitness,scale_free,20,27,1.0,0.7497034545348339,7,360,9.82901499999933
Bully,scale_free,20,27,0.8653874833712462,0.6487839857946294,20,210,2.5458109999991763
Random,scale_free,20,27,0.9689941625942048,0.7264582711209638,1,20,4.385579999999223
HighBattery,scale_free,20,27,0.8284731496115454,0.6211091822531298,2,20,2.704063999999562
MostConnected,scale_free,20,27,0.9708115202496738,0.7278207504333942,2,72,3.1061749999992116
Raft,scale_free,20,27,0.9708115202496738,0.7278207504333942,6,52,3.2243589999989553
Fitness,scale_free,20,28,1.0,0.8595841417774421,6,288,11.187277999999523
Bully,scale_free,20,28,0.7240421874798174,0.6223751823355007,20,210,4.320717000000585
Random,scale_free,20,28,0.9620092295965225,0.826927878004705,1,20,4.393395999999328
HighBattery,scale_free,20,28,0.7240421874798174,0.6223751823355007,2,20,4.30222999999863
MostConnected,scale_free,20,28,1.0,0.8595841417774421,2,72,3.7372130000008497
Raft,scale_free,20,28,1.0,0.8595841417774421,6,49,5.133738999999693
Fitness,scale_free,20,29,1.0,0.8402907757990503,7,360,12.57362800000017
Bully,scale_free,20,29,0.6445472399670603,0.5416071003110577,20,210,5.209234999998813
Random,scale_free,20,29,0.8861609424921034,0.7446328658495072,1,20,6.380069999998739
HighBattery,scale_free,20,29,0.7837489290040942,0.6585769955845251,2,20,7.0629809999989135
MostConnected,scale_free,20,29,0.9912174038178039,0.8329108412395829,2,72,5.905370999998993
Raft,scale_free,20,29,0.7690099739356357,0.6461919875955828,6,43,5.490582000000188
Fitness,geometric,20,0,1.0,0.906583599521358,8,648,16.654491000000604
Bully,geometric,20,0,0.7948019824914107,0.7205544421937744,20,210,5.339803000000032
Random,geometric,20,0,0.577522623780913,0.5235725390723192,1,20,7.113158999999314
HighBattery,geometric,20,0,0.9318692210165597,0.8448173526723566,2,20,6.007853999999924
MostConnected,geometric,20,0,1.0,0.906583599521358,2,108,7.794781000001194
Raft,geometric,20,0,0.9420826254061411,0.0,6,48,6.861918000000244
Fitness,geometric,20,1,1.0,0.8886230223672359,7,560,25.24880999999901
Bully,geometric,20,1,0.6190545827192624,0.550106154306279,20,210,8.736804999999848
Random,geometric,20,1,0.9777268533349465,0.8688305914601073,1,20,9.377767000000148
HighBattery,geometric,20,1,0.9777268533349465,0.8688305914601073,2,20,9.783795999998901
MostConnected,geometric,20,1,1.0,0.8886230223672359,2,112,9.33562099999996
Raft,geometric,20,1,0.9337812694184072,0.0,6,47,12.421278999999785
Fitness,geometric,20,2,1.0,0.8637316946265727,8,564,17.574084999999684
Bully,geometric,20,2,0.7344428134531585,0.6343615358702045,20,210,6.862665999999962
Random,geometric,20,2,0.9823892273722765,0.8485207121411459,1,20,10.244346000000348
HighBattery,geometric,20,2,1.0,0.8637316946265727,2,20,6.649140000000386
MostConnected,geometric,20,2,0.9823892273722765,0.8485207121411459,2,94,8.842415000000159
Raft,geometric,20,2,0.6717572920268323,0.5802180642200934,6,41,9.852369999999055
Fitness,geometric,20,3,1.0,0.9190191177233191,8,576,17.756015999999875
Bully,geometric,20,3,0.9192437629276915,0.844802591978471,20,210,6.98276000000142
Random,geometric,20,3,0.5086403928473916,0.4674502450730523,1,20,8.759891000000408
HighBattery,geometric,20,3,0.6513090339923824,0.5985654537849066,2,20,8.13100799999944
MostConnected,geometric,20,3,1.0,0.9190191177233191,2,96,9.049679999998617
Raft,geometric,20,3,0.8010831404677737,0.7362107209757192,6,45,7.5418850000001925
Fitness,geometric,20,4,1.0,0.7806152764562188,9,700,26.330209999999354
Bully,geometric,20,4,0.7411573393463496,0.5785587413514063,20,210,11.533332999999146
Random,geometric,20,4,0.9944796606875516,0.7763060152576997,1,20,11.164437999999777
HighBattery,geometric,20,4,0.7828247130036482,0.6110849297581029,2,20,13.275367999998622
MostConnected,geometric,20,4,0.9873960721504776,0.7707764578335297,2,100,11.74821599999909
Raft,geometric,20,4,0.7828247130036482,0.0,6,43,13.140693999998732
Fitness,geometric,20,5,1.0,0.8853821579735448,7,530,17.888328999999814
Bully,geometric,20,5,0.690793183288285,0.6116159593331962,20,210,6.135483999999636
Random,geometric,20,5,0.8790176077252285,0.7782665064245057,1,20,5.322984999999392
HighBattery,geometric,20,5,0.6661141651835808,0.5897655970269851,2,20,9.317924000001199
MostConnected,geometric,20,5,1.0,0.8853821579735448,2,106,6.554506000000515
Raft,geometric,20,5,0.9283741145249532,0.8219658769248819,6,46,7.9484859999983115
Fitness,geometric,20,6,1.0,0.8587722836283896,9,602,38.026355999999595
Bully,geometric,20,6,0.931307269412852,0.7997808705133949,20,210,13.90801400000008
Random,geometric,20,6,0.8053739474064814,0.6916328239890746,1,20,15.626758999999879
HighBattery,geometric,20,6,0.7791045319736921,0.6690733781082753,2,20,15.039622999999835
MostConnected,geometric,20,6,0.9941222362845373,0.8537246230598337,2,86,15.933000000000419
Raft,geometric,20,6,0.804498189589451,0.6908807474486379,6,42,22.083634999999546
Fitness,geometric,20,7,1.0,0.8684970610276268,7,580,22.438667999999495
Bully,geometric,20,7,0.9618244694025307,0.8353417249005545,20,210,8.13687200000146
Random,geometric,20,7,0.6662552650319384,0.5786407395744211,1,20,5.861432000001443
HighBattery,geometric,20,7,0.9062362652343826,0.7870635329527141,2,20,5.435752000000349
MostConnected,geometric,20,7,0.9749870994662054,0.8467734304262499,2,116,7.395746000000258
Raft,geometric,20,7,0.706639087646333,0.0,6,43,9.057286999999192
Fitness,geometric,20,8,1.0,0.8480215535943402,9,686,40.46059499999899
Bully,geometric,20,8,0.9874886203945239,0.8374116340236958,20,210,14.28393100000136
Random,geometric,20,8,0.5049679385418022,0.42822369575755037,1,20,16.11676000000095
HighBattery,geometric,20,8,0.6605400552165456,0.5601522038360263,2,20,20.880566000000655
MostConnected,geometric,20,8,1.0,0.8480215535943402,2,98,17.714710999999994
Raft,geometric,20,8,0.6429923947532528,0.0,6,45,23.114781000000306
Fitness,geometric,20,9,1.0,0.8271619381955927,8,648,20.193434000001176
Bully,geometric,20,9,0.563626112443988,0.46621006758681616,20,210,6.553295999999875
Random,geometric,20,9,0.8347906897516929,0.690507084922646,1,20,7.185302999999976
HighBattery,geometric,20,9,0.8545451239997767,0.7068472010432484,2,20,5.991653000000596
MostConnected,geometric,20,9,1.0,0.8271619381955927,2,108,7.068571999999662
Raft,geometric,20,9,0.8545451239997767,0.7068472010432484,6,45,8.268240999999676
Fitness,geometric,20,10,1.0,0.8883723152355987,10,688,21.653571999999954
Bully,geometric,20,10,0.8117250902935891,0.7211140977989411,20,210,8.825146999999589
Random,geometric,20,10,1.0,0.8883723152355987,1,20,10.88420499999998
HighBattery,geometric,20,10,0.9140932293167254,0.8120551184692844,2,20,13.68938000000064
MostConnected,geometric,20,10,0.957121171902734,0.8502799514442413,2,86,11.95110899999996
Raft,geometric,20,10,0.5470990370639934,0.48602763821970646,6,43,10.8722599999993
Fitness,geometric,20,11,1.0,0.8635940898608645,10,784,26.704012999999804
Bully,geometric,20,11,0.6637975532294568,0.5732516438330615,20,210,9.133732999998756
Random,geometric,20,11,0.614205017419372,0.5304238230062589,1,20,7.969157999999865
HighBattery,geometric,20,11,0.7165788343096904,0.6188332462292363,2,20,10.414730999999122
MostConnected,geometric,20,11,0.9191617485749503,0.7937826536955049,2,98,9.774443999999605
Raft,geometric,20,11,0.9173530726734515,0.7922206918764968,6,46,11.281717000001024
Fitness,geometric,20,12,1.0,0.8837736423836322,7,610,17.75441999999927
Bully,geometric,20,12,0.5791847025894985,0.5118681742204019,20,210,6.384159000001333
Random,geometric,20,12,0.7240527097355411,0.639898700560718,1,20,4.098451000000836
HighBattery,geometric,20,12,0.7376004436294867,0.6518718306902145,2,20,3.874992000000077
MostConnected,geometric,20,12,0.9434616461906171,0.8338065355031394,2,122,4.636114999998497
Raft,geometric,20,12,0.8876160615799862,0.0,6,48,4.53613300000022
Fitness,geometric,20,13,1.0,0.9048272178510615,9,714,31.40978999999966
Bully,geometric,20,13,0.9095084680679436,0.8229480167738984,20,210,12.104848999999973
Random,geometric,20,13,0.49046630196138236,0.4437872594534162,1,20,10.252339000000887
HighBattery,geometric,20,13,0.7072293916877789,0.6399204028633516,2,20,9.730013000000426
MostConnected,geometric,20,13,1.0,0.9048272178510615,2,102,11.686855000000662
